Index;Scene;Character_name;Character_gender;Dialogue
2101;193;Atreus;Male;no sorry this is Fenrir it's okay Fen she's uh
2102;193;Angrboda;Female;oh I was right about your knife
2103;193;Atreus;Male;huh
2104;193;Angrboda;Female;I'm glad you found a place for his soul
2105;193;Atreus;Male;me too hey uh how'd you find me here Loki this is my marble
2106;193;Angrboda;Female;and where are you heading off to
2107;193;Atreus;Male;back to Asgard hey I'm actually using him
2108;193;Angrboda;Female;uh-huh
2109;193;Atreus;Male;Angrboda look once I see this through I'm gonna Know everything how to save my father had to stop Ragnarok and maybe hopefully how to bring our people back
2110;193;Angrboda;Female;Loki those are all very noble intentions but he's Odin
2111;193;Atreus;Male;you have faith in me right
2112;193;Angrboda;Female;of course I do I just hope the story you're writing for yourself is the one that you truly want
2113;193;Atreus;Male;you would you take care of Fen while I'm away
2114;193;Angrboda;Female;I'll take good care of him won't I boy be careful Loki
2115;194;Atreus;Male;Okay Alright I just gotta help out and complete the mask but also make sure he doesn't get any answers from me
2116;195;Odin;Male;Heimdall's dead happen to know something about that anything
2117;195;Atreus;Male;well I mean everyone hated him
2118;195;Odin;Male;sure sure but have you seen anything something noteworthy
2119;195;Atreus;Male;I mean you know he did sock Thrud pretty hard while we were out maybe someone found out even I I don't know
2120;195;Odin;Male;are you suggesting my son had something to do with this
2121;195;Atreus;Male;I don't know honest
2122;195;Odin;Male;well I had to ask never believed you had anything to do with this I'm glad you're back
2123;195;Atreus;Male;so I figured out what went wrong I mistranslated a word here
2124;195;Odin;Male;did you now
2125;195;Atreus;Male;I thought it said beyond the cry of cold breath but it actually reads the cry of first breath
2126;195;Odin;Male;well that's somewhere else entirely I know where that is young man you've done it again go take the mask take the sword take the bird find Thor you are going to Niflheim
2127;195;Atreus;Male;Missed you too
2128;196;Thrud;Female;weapons aren't allowed inside we'll have to check them
2129;196;Atreus;Male;why
2130;196;Thrud;Female;just do it come on this way
2131;196;Atreus;Male;Whoa
2132;196;Thrud;Female;come on they're not gonna let you in otherwise look around he'll be here This way
2133;196;Atreus;Male;Thrud I am
2134;196;Thrud;Female;it's fine
2135;196;Atreus;Male;hey Thor seems like it might be a bad time so if you need a moment I totally understand no rush but uh
2136;196;Thrud;Female;right where I thought you'd be
2137;196;Thor;Male;what are you doing here? you shouldn't be here you you you shouldn't have brought her here
2138;196;Thrud;Female;what are you doing
2139;196;Thor;Male;relaxing
2140;196;Atreus;Male;did I say no rush I meant we should get going right we don't want to keep the All-Father
2141;196;Thor;Male;quiet
2142;196;Thrud;Female;he's right you should get going Dad don't do this
2143;196;Thor;Male;it's already done let it be known the God of Thunder is good for two things killing Giants and pissing mead any man who disagrees will greet Mjolnir with his face
2144;196;Thrud;Female;I can't this isn't you
2145;196;Atreus;Male;Thor Huginn is waiting outside please let's just
2146;196;Thor;Male;I said quiet boy
2147;196;Atreus;Male;my name is uh what no I oh come on no no I swear that really wasn't that's enough
2148;196;Thor;Male;oh how I have missed this and he's still got it yeah
2149;196;Atreus;Male;you could be helping more don't you think you could end
2150;196;Thor;Male;thinking too much
2151;196;Atreus;Male;seriously
2152;196;Thor;Male;come here
2153;196;Thrud;Female;Loki now shoot
2154;197;Thrud;Female;what if you started again right now just put down the grab his arms let's get him out of here
2155;197;Thor;Male;good fight
2156;197;Thrud;Female;I'm sorry you had to see him like this
2157;197;Atreus;Male;no no it's fine really
2158;197;Thrud;Female;hey I'm strong but you gotta help me out here come on it's not that far
2159;197;Atreus;Male;Thor
2160;197;Thrud;Female;get up
2161;197;Thor;Male;Ah Thrudie
2162;197;Thrud;Female;you are going to Niflheim with Loki All-Father's orders you have to get up
2163;197;Thor;Male;I know you are disappointed
2164;197;Thrud;Female;disappointed no no no no that was glorious fight you can't even say you are sorry this time can you because what's one more broken promise grandfather treated you like crap you were struggling I get it but you can't just we're here for you mom and I are here for you even when you're here we love you you know that I just thought this was behind us
2165;197;Thor;Male;I fucked up
2166;197;Thrud;Female;yeah you fucked up
2167;197;Atreus;Male;can I get you a water or something
2168;197;Thor;Male;I will be fine Huginn
2169;198;Thor;Male;let's make this quick
2170;198;Atreus;Male;you in a hurry to get back to Asgard
2171;198;Thor;Male;just get us to that mask piece
2172;198;Atreus;Male;looks like we gotta get up that cliff which I think means
2173;198;Thor;Male;No thinking
2174;198;Atreus;Male;it's better when I know it's gonna happen
2175;198;Thor;Male;heh heh heh heh
2176;199;Atreus;Male;it's here
2177;199;Thor;Male;gotcha
2178;199;Atreus;Male;Phew that was close um thanks Thor
2179;199;Thor;Male;wasn't about to lose that mask
2180;199;Odin;Male;Loki you did it we are on the verge of great things all of our work together
2181;199;Thor;Male;you're welcome
2182;199;Odin;Male;I'm sorry you are here why
2183;199;Sif;Female;his father murdered Heimdall Forseti has proof take him
2184;199;Odin;Male;no leave him alone I command it
2185;199;Sif;Female;you said no more Aesir your blood would be spilled you said family comes first you don't think that this is retribution for him being here he's put your granddaughter in danger he's made your son miserable
2186;199;Odin;Male;Loki didn't kill Heimdall his father did your daughter is old enough to make her own mistakes and your husband started drinking again all on his own dismissed you two a word
2187;200;Sif;Female;Can't you see what's happening he's not protecting us Magni Modi our boys we used to tell them stories by the fire do you remember we would carve those wooden horses we would play and laugh until the sun sank and they fell asleep in our laps they were thrown at the All-Father's problems like brittle knives to a mountain face and for what what if Thrud's next
2188;200;Thor;Male;you you kill my sons sleep in their beds turn my father against my daughter
2189;200;Atreus;Male;I have no idea what's happening
2190;200;Thor;Male;you know I finally thought of something I can teach you
2191;200;Odin;Male;Hey stand down
2192;200;Thor;Male;Jotunn
2193;200;Atreus;Male;Sindri better be right Hvergi
2194;200;Odin;Male;No
2195;200;Atreus;Male;Ahhhhhhhhh
2196;201;Atreus;Male;Sindri oh you sure know how to plan an exit
2197;201;Kratos;Male;Atreus
2198;201;Mimir;Male;glad you're safe lad
2199;201;Atreus;Male;got out just in time pretty sure I burned my bridges in Asgard though wait why were you out here
2200;201;Kratos;Male;Sindri told us where you would arrive should you find trouble
2201;201;Atreus;Male;Oh I thought you might have been exploring without me
2202;201;Mimir;Male;No lad your dad was just concerned though now that you mention it
2203;201;Kratos;Male;Mimir
2204;201;Mimir;Male;Brother please it's all so crowded and tense back home don't you miss the three of us out finding our own adventures
2205;201;Kratos;Male;putting off the inevitable
2206;201;Mimir;Male;exactly
2207;201;Atreus;Male;it's not the worst idea I do want to show everyone The Mask but it'll keep
2208;202;Atreus;Male;I am back everybody
2209;202;Freyr;Male;Ey hey hey He is back
2210;202;Sindri;Male;it worked you made it
2211;202;Atreus;Male;I'll get Tyr join us at the table if you're ready to stay
2212;202;Sindri;Male;see I told you the key would get him home
2213;202;Freya;Female;because you tapped it with a hammer
2214;203;Tyr;Male;all you've done is steal Odin's greatest treasure just after your father's killed his most loyal ally none of us are safe even here
2215;203;Freya;Female;so we have no choice we find Surtr sound Gjallarhorn and bring Odin to justice now
2216;203;Tyr;Male;you'd incinerate every soul in Asgard and call it self-defense
2217;203;Freyr;Male;does he ever suggest plans or just crap on everyone else's
2218;203;Tyr;Male;the obvious plan is staring you in the face we don't need Odin to use this we can slip into Asgard and do it ourselves right under his nose we gain the knowledge we need to shatter this prophecy of War once and for all
2219;203;Sindri;Male;except begging your pardon you don't have a way into Asgard
2220;203;Brok;Male;they got the big horn don't they
2221;203;Sindri;Male;oh so you expect them to sneak into Asgard blowing a horn that sounds across all the realms
2222;203;Brok;Male;I expect you to bite my blue buttcheek
2223;203;Tyr;Male;please just think about it
2224;203;Kratos;Male;This mask the easy answers that it promises I know this shortcuts always have a price Atreus you have carried it what do you think
2225;203;Atreus;Male;I think it's a chance at worse we'll have something Odin wants as leverage at best if it really gives us all the answers then we can make our own path and nobody has to die
2226;203;Kratos;Male;hmm
2227;203;Mimir;Male;Grand now all we need is a way to Asgard
2228;203;Tyr;Male;I know I've been a burden to you all I know you've questioned why you even pulled me out of that hole I have too but it's clear now this is what I'm needed for this is my purpose one last time I will pick up my spear and I will lead us to Asgard
2229;203;Brok;Male;excuse me but if you got a way to Asgard where's that idea been this whole fucking while
2230;203;Mimir;Male;that's rather a fair question brother
2231;203;Kratos;Male;you withheld Asgard
2232;203;Tyr;Male;you would have gotten us all killed and we needed to give Loki time to find his destiny here it is it's all led to this
2233;203;Freya;Female;if we can get inside I'm going after Odin
2234;203;Kratos;Male;I will not stop you we can do both
2235;203;Mimir;Male;spot on brother if the Mask doesn't give us an out we'll still have the drop on him
2236;203;Freyr;Male;works for me
2237;203;Freya;Female;let's do it then and quickly before he sees us coming
2238;203;Tyr;Male;he does hate surprises
2239;204;Brok;Male;slow down you damn spruce I still want to hear the details on this uh new way to Asgard you got spill it
2240;204;Tyr;Male;it's an ancient path we can't reach it from here
2241;204;Brok;Male;where then?
2242;204;Tyr;Male;let me collect my things and I'll show you
2243;204;Brok;Male;you ain't got no things and where are you going with that mask
2244;204;Tyr;Male;Brok
2245;204;Brok;Male;that belongs to the kid he earned it all you've done was make passable dirt soup
2246;204;Atreus;Male;Brok it's okay
2247;204;Brok;Male;no it ain't this ain't right all the pieces ain't welding together true like what's with him calling you Loki anyway you know that ain't his name hey I'm talking to you
2248;204;Tyr;Male;do you never shut up
2249;204;Sindri;Male;Brok
2250;205;Odin;Male;of all the things
2251;205;Kratos;Male;Odin
2252;205;Freya;Female;let go of the boy and face me
2253;205;Odin;Male;tell your brother to throw me the mask and you've got a deal
2254;205;Kratos;Male;Stop moving
2255;205;Sindri;Male;Freya
2256;205;Freya;Female;if he dies
2257;205;Odin;Male;now now wasn't part of the plan but if he dies we are square for Heimdall and honestly you got a bargain
2258;205;Freya;Female;I will kill you plan on that
2259;205;Odin;Male;mmm so nice spending time with you again
2260;205;Sindri;Male;Freya please
2261;205;Odin;Male;ah ah ah can't be in two places at once Frigg hey I don't move you don't move don't do anything you'll regret
2262;205;Kratos;Male;I regret many things killing you will not be one of them release my son
2263;205;Odin;Male;I'm in control here throw me the mask now
2264;205;Kratos;Male;Atreus
2265;205;Odin;Male;ahh
2266;205;Kratos;Male;Atreus Atreus
2267;205;Odin;Male;too bad son looks like war after all
2268;206;Sindri;Male;please you have to save him you have to he can't you can't maybe if I go back to the lake
2269;206;Brok;Male;stop it I know what you've done and I forgive you but you got to stop you got to let go
2270;206;Sindri;Male;Brok
2271;207;Atreus;Male;this whole time
2272;207;Freyr;Male;so uh what do we do now
2273;207;Freya;Female;now now we kill Odin and anyone who gets in our way
2274;207;Kratos;Male;Atreus come
2275;207;Atreus;Male;what where
2276;207;Kratos;Male;it does not matter
2277;207;Freya;Female;where are you going
2278;207;Kratos;Male;we are done
2279;207;Freya;Female;you can't run away from this Kratos Odin won't stop until we stop him we need you here
2280;208;Atreus;Male;father can we I want to go hunting
2281;208;Kratos;Male;I will follow
2282;208;Mimir;Male;we are with you Atreus
2283;208;Kratos;Male;what do we hunt?
2284;208;Atreus;Male;deer
2285;208;Mimir;Male;which way we headed lad
2286;208;Atreus;Male;in the direction of deer
2287;209;Atreus;Male;elbow up accuracy over speed why now it's running
2288;209;Kratos;Male;and so are we
2289;209;Atreus;Male;I don't understand
2290;209;Kratos;Male;when an animal is wounded it must stop the bleeding or it will die we have been wounded and this this is a distraction
2291;209;Atreus;Male;it's my fault
2292;209;Kratos;Male;no no
2293;209;Atreus;Male;we should find Sindri I have a pretty good idea where he might be
2294;209;Kratos;Male;lead
2295;210;Atreus;Male;Sindri Sindri I'm so sorry
2296;210;Sindri;Male;no no I don't want to hear it you don't know what sorry means
2297;210;Atreus;Male;we're not letting Odin get away with this
2298;210;Sindri;Male;would that be the Odin you invited into my home
2299;210;Kratos;Male;we were all fooled
2300;210;Sindri;Male;oh but some of us were bigger fools than others aren't we I gave you everything my skills my friendship my home my secrets my treasures and you just kept taking and now what have I got not even my family you want sorry this is what sorry looks like
2301;210;Atreus;Male;I what can we do we
2302;210;Sindri;Male;We there is no we there's only you no matter what the cost so what you can do is get the fuck out of my sight
2303;210;Kratos;Male;come Atreus leave him be mourn how you wish
2304;210;Atreus;Male;I I thought we were his family too
2305;210;Kratos;Male;we were
2306;211;Atreus;Male;are we even sure Freya will still be at the house
2307;211;Mimir;Male;don't see why not Odin's back door in was also his way out without the blasted raven apparently hiding in the broom closet the house should be secure
2308;211;Kratos;Male;and she will not turn away allies in her vengeance
2309;211;Mimir;Male;Aye it's all our vengeance now and no more fake Tyr to twist our minds around oh what a mockery he made of tyr's desire for peace and mine
2310;212;Freya;Female;you're back are you with us
2311;212;Kratos;Male;hmmm
2312;212;Freya;Female;good it's time
2313;212;Mimir;Male;time for what dare I ask
2314;212;Freya;Female;time to unite the Realms against Odin once and for all
2315;212;Atreus;Male;Tyr tried to unite the Realms the real Tyr everyone loved him and even he failed
2316;212;Freya;Female;then we better not fail or there will be no one left to try this is Ragnarok
2317;212;Mimir;Male;and Odin's already heard every blasted plan we have
2318;212;Freya;Female;yes we've lost the element of surprise more than that we have only one way to Asgard and it's not simple
2319;212;Kratos;Male;Gjallarhorn
2320;212;Freya;Female;it means we enter from Tyr's temple here Asgard's wall is here Odin's host of Einherjar will hold the space in between
2321;212;Freyr;Male;which means we need armies of our own
2322;212;Freya;Female;as many as we'll answer the call numbers Odin won't see coming
2323;212;Mimir;Male;and that's just to reach the wall to breach the wall we'll need to find Surtr
2324;212;Freya;Female;Ratatoskr was able to procure this
2325;212;Kratos;Male;the three of us will go
2326;212;Atreus;Male;I know just where to look
2327;212;Mimir;Male;splendid allies then who do we think we can get
2328;212;Hildisvini;Male;I'll venture to Helheim try to recruit the army of the dead
2329;212;Freyr;Male;and I'll return to Alfheim to unite the Elves
2330;212;Mimir;Male;just like that unite the Elves after centuries of War
2331;212;Freyr;Male;well they really like me in Alfheim
2332;212;Kratos;Male;and you to Vanaheim?
2333;212;Freya;Female;yes to find Sigrun and muster the free Valkyries
2334;212;Kratos;Male;Midgard has no army
2335;212;Mimir;Male;nor Niflheim nor Jotunheim
2336;212;Freya;Female;that leaves only Svartalfheim
2337;212;Sindri;Male;I'll go to Svartalfheim
2338;212;Atreus;Male;Sindri are you sure
2339;212;Sindri;Male;I said I'll go
2340;212;Freya;Female;so be it good luck to us all
2341;213;Kratos;Male;you said you know where to look for Surtr?
2342;213;Atreus;Male;yeah I unlocked the secrets in his shrine when I was in Muspelheim with Thor
2343;213;Kratos;Male;Thor
2344;213;Atreus;Male;don't worry he didn't see me go in
2345;213;Kratos;Male;that was not my worry
2346;213;Atreus;Male;now look when we find Surtr we'll have to convince him to combine with his wife Sinmara
2347;213;Kratos;Male;combine
2348;213;Atreus;Male;yeah when the two of them uh join they'll create an enormous Asgard destroying monster
2349;213;Mimir;Male;oh my
2350;214;Hildisvini;Male;Friends I am sorry to report negotiations are not going well in Helheim however there's a chance Hraesvelgr might be more amenable if speaking to a member of the uh deceased Mimir you're needed
2351;214;Mimir;Male;Oh death is a skill now I suppose these two can survive a bit without me brother if you wouldn't mind
2352;214;Kratos;Male;very well
2353;214;Hildisvini;Male;many thanks we'll catch up with you later
2354;215;Atreus;Male;hello
2355;215;Kratos;Male;we seek a fire Giant
2356;215;Surtr;Male;go away
2357;215;Atreus;Male;what just happened
2358;215;Surtr;Male;I won't help you
2359;215;Kratos;Male;who are you
2360;215;Surtr;Male;who you seek what's left of him
2361;215;Atreus;Male;why won't you help us
2362;215;Surtr;Male;I don't want to
2363;215;Kratos;Male;elaborate
2364;215;Surtr;Male;we will die
2365;215;Atreus;Male;right because you've got so much to live for
2366;215;Surtr;Male;not me her
2367;215;Atreus;Male;so what's the point of all this you keep separate from Sinmara just so you can sit here and wait to die at least if you joined with her you'd be together again
2368;215;Surtr;Male;we are together got her heart she's got mine it's not much but it's enough
2369;215;Atreus;Male;but you're not even
2370;215;Surtr;Male;have you ever been in love it's pretty good
2371;215;Kratos;Male;then Odin will succeed and all realms save Asgard will fall
2372;215;Surtr;Male;yeah he must die it's true but I won't sacrifice her any more than you would him sorry
2373;215;Kratos;Male;come
2374;215;Surtr;Male;wait those blades may I see them hmmm yeah there is primordial fire in those
2375;215;Kratos;Male;they are not of these lands
2376;215;Surtr;Male;shouldn't matter yeah that could work
2377;215;Atreus;Male;What could
2378;215;Surtr;Male;put those in here and I'll become your monster but I don't want her involved at all
2379;215;Atreus;Male;but the prophecy says you two have to combine sure this will work
2380;215;Surtr;Male;what have I got to live for not here follow me
2381;215;Kratos;Male;where do we go
2382;215;Surtr;Male;spark of the world
2383;216;Surtr;Male;choosing the lesser pain
2384;216;Atreus;Male;that doesn't make any sense
2385;216;Surtr;Male;promise you'll stay away from her
2386;216;Kratos;Male;you have our word
2387;216;Atreus;Male;Surtr is stabbing you with the blades gonna be enough to create this new you
2388;216;Surtr;Male;Sinmara's heart is cold so beautifully cold your dad's now got my fire in those blades if enough of me and the Spark's fire go into enough of her it should work
2389;216;Atreus;Male;Okay
2390;216;Surtr;Male;come here Blades move this will hurt now I'm a really painful part My fire her heart combine them you get Ragnarok it's time
2391;216;Atreus;Male;how long do you think this is gonna take
2392;216;Kratos;Male;Valkyries
2393;216;Atreus;Male;Odin must have sent them get away from him
2394;216;Kratos;Male;Raaaaa
2395;217;Ragnarok;Male;I am Ragnarok
2396;217;Atreus;Male;Whoa will you help us attack Asgard
2397;217;Ragnarok;Male;I await the call
2398;217;Atreus;Male;uh great hear that all we have to do is call him with gjallarhorn when we're ready let's head back to Muspelheim we can take the Mystic Gateway back from there
2399;218;Mimir;Male;To a certain Vanir numpty did run out
2400;218;Kratos;Male;Ragnarok awaits our call
2401;218;Mimir;Male;as to the armies of Hel thanks mostly to me it seems war is upon us at last where to now brother we've some time before we are expected at the temple
2402;218;Atreus;Male;this could be our last chance father is there anything you want to finish up
2403;219;Mimir;Male;Well this is it then the beginning of the end
2404;219;Atreus;Male;the end for Odin and after that a new beginning for the rest of us
2405;219;Kratos;Male;Atreus
2406;219;Atreus;Male;I know I'm just looking forward to seeing all the Realms finally standing up to him Elves and Dwarves and Hel itself
2407;219;Kratos;Male;you're so certain they will unite
2408;219;Atreus;Male;they have to after everything they've been through they have to don't they
2409;220;Atreus;Male;wow the Valkyries look different
2410;220;Freya;Female;welcome back Hildisvini informed me of your success we've been planning accordingly
2411;220;Mimir;Male;well what would Ragnarok be without Ragnarok
2412;220;Kratos;Male;who else agreed to join us I see the Valkyries
2413;220;Freya;Female;better than that they are reborn corporeal and uncorrupted thanks to no small amount of Vanir magic they're Shield maidens now
2414;220;Atreus;Male;nice
2415;220;Kratos;Male;and your brother?
2416;220;Freya;Female;he came through the Elves called a truce to unite against Asgard that gives us an advantage by air and with Hel's army for a vanguard
2417;220;Atreus;Male;what about Sindri will the dwarves fight
2418;220;Freya;Female;we haven't heard from him but there's time yet and I think we have what we need to clear a path for the Ragnarok Beast
2419;220;Mimir;Male;well when you say it like that why worry at all Sigrun it's good to see you so alive
2420;220;Sigrun;Male;oh yes I wasn't myself when last we met I'm glad you're safe my queen The Shield maidens will be divided among the forces breaching from Alfheim Helheim and here in Midgard we stand ready Kratos Atreus Mimir please excuse me
2421;220;Mimir;Male;oh good night then
2422;220;Kratos;Male;Freya have you determined our path out of Asgard
2423;220;Freya;Female;if the towers are the way in we count on them being the way out
2424;220;Kratos;Male;and if they are not
2425;220;Freya;Female;then we all know what we signed up for our plan is only missing one thing a leader
2426;220;Kratos;Male;that honor is yours you have a righteous claim and the respect of your troops and you have faced this enemy before
2427;220;Freya;Female;I held his invading army to a stalemate this is our invasion a siege on his terrain I want our most experienced wartime general in the field I don't care about the honors I don't care about the prophecies and champions I just need us to win
2428;220;Kratos;Male;Freya
2429;220;Freya;Female;I know what I'm asking just sleep on it here we are Kratos your tent is to the right and Atreus yours is to the left
2430;220;Atreus;Male;mine
2431;220;Freya;Female;a young warrior needs his own space don't you think
2432;220;Atreus;Male;I do wow thanks
2433;220;Freya;Female;sleep on what we spoke of let me know in the morning what you decide
2434;220;Atreus;Male;oh hey is it okay if I just hang out here for now nothing's wrong I just want to be alone and think
2435;221;Sigrun;Male;excuse me may I have a moment with Mimir I don't know what tomorrow brings but if tonight is our last night I'd like to spend it feeling something besides hate will you tell me one last silly story
2436;221;Mimir;Male;there's nothing I'd like more except perhaps a dance though I may have lost a step due respect love I don't tell silly stories
2437;221;Sigrun;Male;you only tell silly stories Mimir
2438;221;Mimir;Male;I could never argue with you
2439;222;Atreus;Male;can I sleep here tonight
2440;222;Kratos;Male;you must quiet your mind
2441;222;Atreus;Male;I can't
2442;222;Kratos;Male;then I will tell you a story
2443;222;Atreus;Male;if I fall asleep promise you'll finish it tomorrow
2444;222;Kratos;Male;of course now close your eyes there was an old man who chopped wood for his village every evening he bore the logs on his back and delivered them to his people but the logs were heavy and he grew weaker as time went and one day he threw down the logs as he could no longer bear their weight and he called for Death to come to him and when Death arrived he
2445;223;Brok;Male;Faye's the only one whi ever got my highbrow sense of humor damn fine woman she was apart from her taste in men of course
2446;223;Sindri;Male;she was a special woman she wanted to protect people
2447;223;Atreus;Male;she was here she saw every step we took before we took it like she was always with us watching over us you leading us home
2448;223;Faye;Female;does my request upset you Death is a natural part of life my love I wish only to be prepared for when my time comes we mortals must do such things I am glad to have you prepare with me
2449;224;Faye;Female;you are quiet
2450;224;Kratos;Male;I have nothing to say
2451;224;Faye;Female;well say something I enjoy hearing your voice
2452;224;Kratos;Male;a funeral pyre I would have chosen different
2453;224;Faye;Female;oh
2454;224;Kratos;Male;in my land we entomb our loved ones
2455;224;Faye;Female;you would have me trapped in the ground for eternity
2456;224;Kratos;Male;I would have you close to me
2457;224;Faye;Female;how touching my rotting corpse would bring you such comfort
2458;225;Faye;Female;you once tried to take charge of your ending did you not
2459;225;Kratos;Male;that was different
2460;225;Faye;Female;in circumstance yes but not in purpose
2461;225;Kratos;Male;you prepare for a distant future there is much time ahead of us
2462;225;Faye;Female;I wish to better a future that will exist without me whenever that day comes for you and for our son we will always walk together Kratos you will always be a part of me I will always be a part of you
2463;225;Kratos;Male;and when you were gone that a part of me dies as well Faye to feel your absence
2464;225;Faye;Female;the culmination of love is grief and yet we love despite the inevitable we open our hearts to it when the pyre is spent and you have gathered my ashes spread them from the highest peak in all the realms you will do this for me to grieve deeply is to have loved fully open your heart to the world as you have opened it to me and you will find every reason to keep living in it
2465;226;Atreus;Male;what's going on
2466;226;Kratos;Male;it is time
2467;226;Atreus;Male;I'll meet you outside father sir
2468;226;Sigrun;Male;we'd hoped to fly into battle with you one more time my queen
2469;226;Freya;Female;me too but not as your queen as sisters are you ready
2470;226;Kratos;Male;yes I will be your general
2471;226;Sigrun;Male;it will be an honor to fight alongside you General
2472;226;Mimir;Male;Aye brother I'll be right by your side so what are your orders
2473;226;Kratos;Male;to the temple
2474;227;Freya;Female;General
2475;227;Atreus;Male;sir
2476;227;Sigrun;Male;General
2477;227;Hildisvini;Male;General
2478;227;Eir;Female;Sir
2479;227;Freyr;Male;hey bud uh General
2480;227;Kratos;Male;I came to these lands to escape my past to start a new life I can hide no longer I do not want this war we have suffered enough prophecy did not lead us here nor will it win this battle Wars are won by those that are willing to sacrifice everything if that is the cost of vengeance so be it
2481;227;Freya;Female;Odin has taken so much from us already the Realms have suffered enough no matter the cost this ends today
2482;227;Freyr;Male;If going out in blaze of glory means that Odin burns too Then that's where I'll be with a big fat smile on my face
2483;227;Atreus;Male;for Brok
2484;227;Kratos;Male;Ready yourselves
2485;228;Freyr;Male;Yeah Yeah hahahaha wooo
2486;228;Kratos;Male;the Muspelheim Tower has fallen
2487;228;Atreus;Male;and if Odin goes after Niflheim next
2488;228;Freyr;Male;they're trying to shut out Ragnarok
2489;228;Atreus;Male;we got to stop those war machines
2490;228;Mimir;Male;not an ideal start
2491;228;Freyr;Male;wait
2492;228;Freya;Female;Yngvi we don't have time
2493;228;Freyr;Male;I know just wait
2494;228;Atreus;Male;Ingrid
2495;228;Freyr;Male;well we got work to do
2496;228;Kratos;Male;you three follow Atreus Freya with me watch our flanks to the war machines
2497;229;Atreus;Male;looks like the giant giants made it after all
2498;229;Kratos;Male;the snake looks different
2499;229;Atreus;Male;he is different but when I was away uh uh never mind later
2500;229;Freya;Female;the Einherjar's link to Valhalla my sisters and I must sever It
2501;229;Kratos;Male;Go
2502;229;Hildisvini;Male;still no sign of the dwarves
2503;229;Atreus;Male;Sindri won't let us down we have to trust him
2504;229;Kratos;Male;rally all you can we will make for Svartalfheim Tower
2505;230;Mimir;Male;About bloody time he showed up
2506;230;Atreus;Male;now what
2507;230;Sindri;Male;you don't get to use us anymore more or less what you wanted
2508;230;Atreus;Male;I didn't want this no close your heart to it close your heart
2509;231;Kratos;Male;who are they
2510;231;Atreus;Male;Midgardians Odin took them in they shouldn't be here they're not soldiers
2511;231;Kratos;Male;Odin put them in our path to die
2512;231;Atreus;Male;it's war wars are won by those who are willing to sacrifice everything what are you doing
2513;231;Kratos;Male;son listen closely you feel their pain because that is who you are and you must never sacrifice that never not for anyone I was wrong Atreus I was wrong open your heart open your heart to their suffering that is your mother's wish and mine as well today son today we will be better
2514;231;Atreus;Male;but what can we do
2515;232;Freyr;Male;see the size of that thing I think we're gonna win I mean if they don't give us first
2516;232;Freya;Female;why have you stopped Ragnarok is here we finally have Odin right where
2517;232;Kratos;Male;we will stop Odin but we did not come to sacrifice the innocent we will breach the wall and Hrimthur's Flaw
2518;232;Freya;Female;with what army
2519;232;Kratos;Male;Atreus and I will be enough
2520;232;Freya;Female;That is suicide
2521;232;Kratos;Male;it may be but we will die seeking justice not vengeance can that weapon break open the flaw
2522;232;Sindri;Male;only one way to find out
2523;232;Kratos;Male;you three get those people to safety wherever you can find it
2524;232;Hildisvini;Male;we will see it done
2525;232;Freyr;Male;Freya and I will do what we can to slow Ragnarok
2526;232;Kratos;Male;He was not mindless before see if he listen to reason Odin will not get away
2527;232;Freya;Female;if he does so help me
2528;232;Kratos;Male;I know no no protect him I will help those who are trapped and meet you at the flaw go go Atreus
2529;232;Atreus;Male;Sindri can't let it control me
2530;233;Thrud;Female;you really had me believing you that we didn't have to be enemies
2531;233;Atreus;Male;Thrud you're okay
2532;233;Thrud;Female;but mom was right about you all along you're a killer just like your father and you're here to kill us all
2533;233;Atreus;Male;no just Odin Sindri don't she's a friend
2534;233;Thrud;Female;friends don't bring the end of the world to each other's doorstep Loki
2535;233;Atreus;Male;you're right you're right I I made some bad decisions
2536;233;Thrud;Female;you do that a lot I'm not sure that's a defense
2537;233;Atreus;Male;it's not a defense I just want to make it right is Skjoldr okay have you seen him
2538;233;Thrud;Female;why wouldn't he be what are you talking about
2539;233;Atreus;Male;Odin is willing to sacrifice the Midgardians he put them along the wall to try and deter us knowing they can't fight their deaths are just meant to slow us down
2540;233;Thrud;Female;why would he do that and how am I supposed to believe you
2541;233;Sif;Female;because he's right it's who Odin is it's who he's always been
2542;233;Thrud;Female;mom why are you here what
2543;233;Sif;Female;he'll sacrifice anyone at a problem with him the Midgardians your friend our family any of us I'd hope that your father would stand up to him but now it has to be you
2544;233;Thrud;Female;Mom what are you saying
2545;233;Sif;Female;Thrud I never doubted that you would make the finest Valkyrie these Realms have ever seen but not for him do you understand
2546;233;Thrud;Female;but our family
2547;233;Sif;Female;without Odin we can be one again a real one what he's doing is wrong
2548;233;Skjoldr;Male;he said if we held our ground we'd be safe and he said we owed him
2549;233;Atreus;Male;you don't owe him your death
2550;233;Skjoldr;Male;no shit
2551;233;Thrud;Female;dad will never let them get to grandfather
2552;233;Sif;Female;then go with him he'll listen to you are you ready to go find the rest of your people
2553;233;Skjoldr;Male;yeah
2554;233;Thrud;Female;I love you Mom
2555;233;Sif;Female;I love you too
2556;234;Sindri;Male;finally shoot it
2557;234;Atreus;Male;Skjalfa
2558;234;Kratos;Male;well done son well done
2559;235;Atreus;Male;the Great Lodge that's where we gotta go
2560;235;Freyr;Male;yeah they didn't want to listen that may not be out biggest problem right now
